time,time,time,time,time,time,time,time
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
737.0,737.0,737.0,737.0,737.0,737.0,737.0,737.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0
